Group	Year	Month	Day	Time	End Year	End Month	End Day	End Time	Display Date	Evaluation	Title	InCharge	Checker	Checked	林コメント/修正案	URL	Image URL	Image Credit	Type	Color
IT	2012	3	16							0	Apple が新iPadを発売	河本				https://www.apple.com/jp/newsroom/2012/03/19New-iPad-Tops-Three-Million/				
IT	2012	7	14							0	ソフトバンク、放射線測定できるスマホを発売	河本				https://www.softbank.jp/corp/group/sbm/news/press/2012/20120712_02/				
IT	2012	8	2							0	docomo通信障害再発	河本				https://www.nttdocomo.co.jp/info/news_release/2012/08/07_00.html				
IT	2012	8	31							0	米アップルのｉＰｈｏｎｅと韓国サムスン電子のＧＡＬＡＸＹ Ｓ、特許侵害訴訟アップルの請求棄却	河本				https://www.nikkei.com/article/DGXNASDG30058_R30C12A8MM0000/				
世の中	2012	9	19							0	日本航空（JAL）再上場	河本				https://www.nikkei.com/article/DGXNASGD1902G_Z10C12A9MM0000/				
IT	2012	9	19							0	データ通信会社「楽天イー・モバイル」設立	河本				https://corp.rakuten.co.jp/news/press/2012/0919_02.html				
IT	2012	9	21							0	iPhone 5 発売	河本								
世の中	2012	9	21							1	MERSコロナウイルス 発見	河本	小屋			https://www.forth.go.jp/moreinfo/topics/2012/09241149.html	https://www.niid.go.jp/niid/ja/diseases/alphabet/mers/2186-idsc/2686-mers.html			
世の中	2012	10	8							0	山中伸弥教授 iPS細胞で ノーベル生理学・医学賞を受賞	河本								
世の中	2012	12	2							0	笹子トンネル崩落事故	河本				https://www.c-nexco.co.jp/corporate/safety/sasago/summary/				
世の中	2013	3								0	黒田東彦日銀総裁 就任	河本				https://www.jiji.com/jc/article?k=2021092801000&g=eco				
世の中	2013	6	22							0	富士山 世界文化遺産登録が決定	河本				https://www.fujisan-whc.jp/about/history.html				
世の中	2013	9	14							0	国産の新型固体燃料ロケット「イプシロン」１号機 打ち上げ成功	河本				https://xtech.nikkei.com/dm/article/FEATURE/20131001/306549/				
IT	2013	10	18							0	Windwos8.1 発売	河本								
政府機関	2013	12	13							1	特定秘密保護法 公布（2014/12/10施行）	河本	唐沢			https://www.nichibenren.or.jp/activity/human/complicity_secret/secret/about.html				
世の中	2013									1	食材虚偽表示問題	河本	小屋			https://www.corporate-legal.jp/news/1618				
世の中	2013	11	13							1	冷凍食品の農薬混入事件	河本	小屋			http://www.mac.or.jp/mail/150301/01.shtml				
世の中	2013	12	19							0	猪瀬直樹東京都知事 辞職	河本								
世の中	2014	1	28							0	ＳＴＡＰ細胞 論文が2014年１月《ネイチャー》誌に掲載	河本								
世の中	2014	2	6							0	「耳が聞こえない作曲家」佐村河内守氏のゴーストライターを１８年間務めた新垣さん	河本				https://www.jiji.com/jc/v4?id=201412niigaki_int0001				
IT	2014	4	12							0	プロ棋士と対戦するロボット 将棋電王戦完敗	河本				https://www.nikkei.com/article/DGXNZO69809080S4A410C1000000/				
世の中	2014	2								0	西アフリカエボラ出血熱流行	河本				https://www.msf.or.jp/news/ebola.html				
セキュリティ	2019	3								0	ばらまき型標的型攻撃	水口				https://scan.netsecurity.ne.jp/article/2019/05/30/42392.html				
世の中	2014	9	4							0	デング熱／代々木公園を閉鎖	河本								
世の中	2014	9	27							0	御嶽山 噴火	河本								
世の中	2014	10	29							0	「子供の権利のための世界子供賞」授賞 教育活動家マララ・ユスフザイさん	河本								
世の中	2014	10	7							0	2014年度ノーベル物理学賞—青色LEDの開発で	河本				https://www.nippon.com/ja/features/h00080/				
世の中	2014	10	17							0	リニア／リニア中央新幹線の工事認可書を交付	河本								
セキュリティ	2019	3								1	APT40	水口	永野		中国政府が支援するスパイグループ「APT40「の調査をFIREEYEが公開	https://www.fireeye.com/blog/jp-threat-research/2019/03/apt40-examining-a-china-nexus-espionage-actor.html				
セキュリティ	2019	11								1	日本IT団体連盟 サイバーセキュリティ委員会	水口	永野		日本IT団体連盟にサイバーセキュリティ委員会が発足	https://internet.watch.impress.co.jp/docs/news/1221210.html				
セキュリティ	2020	9	8							1	ドコモ口座サービスで不正利用発覚	唐沢	永野			https://piyolog.hatenadiary.jp/entry/2020/09/08/054431				
セキュリティ	2020	11	16							1	カプコンにおいて標的型ランサムウェアで最大35万人の個人情報流出	唐沢	永野		「か」いるか？　→修正	https://www.capcom.co.jp/ir/news/html/201116.html	https://piyolog.hatenadiary.jp/entry/2020/11/10/051444			
セキュリティ	2020	9								1	Netlogon	水口	永野		JPCERT/CCがNetlogon の特権の昇格の脆弱性に関する注意喚起	https://www.jpcert.or.jp/magazine/chronology/index.html				
セキュリティ	2020	6								1	ホンダサイバー攻撃	水口	永野		ホンダがサイバー攻撃を受けシステム障害が発生	https://www.jpcert.or.jp/magazine/chronology/index.html				
セキュリティ	2020	7								0	BigIP脆弱性	水口				https://www.jpcert.or.jp/magazine/chronology/index.html				
セキュリティ	2020	4								1	日本コンピュータセキュリティインシデント対応チーム協議会発足	水口	永野		「日本シーサート協議会」の方がわかりやすいか？	https://www.jpcert.or.jp/magazine/chronology/index.html				
セキュリティ	2020	4								1	電子カルテSNS流出	水口	永野		新型コロナウイルス感染者の電子カルテがSNSに流出	https://www.jpcert.or.jp/magazine/chronology/				
セキュリティ	2020	9								0	ドコモ口座不正利用	水口				https://www.jnsa.org/active/news10/2020.html				
セキュリティ	2020	10								1	GoTo不正	水口	永野		GOTOトラベルを利用した不正受給が発生	https://www.jnsa.org/active/news10/2020.html				
セキュリティ	2020	11								0	カプコンラムサム被害	水口				https://www.jnsa.org/active/news10/2020.html				
セキュリティ	2020	11								0	JASAサイバーセキュリティ対策マネジメントガイドライン公開	水口				https://www.jpcert.or.jp/tips/2020/wr204601.html				
セキュリティ	2020	7								1	Emotet再開	水口	永野		マルウェア「Emotet」の感染再急増、手口が巧妙化 	https://www.jnsa.org/active/news10/2020.html				
セキュリティ	2020	7								1	puls Connect Secureの脆弱性　→VPN脆弱性が狙われた話として	水口	西尾		Pulse Connect Secureの脆弱性を悪用した攻撃の被害報告多数	https://www.jpcert.or.jp/magazine/chronology/				
セキュリティ	2020	2								0	国家支援サイバー攻撃	水口				https://www.jnsa.org/active/news10/2020.html				
セキュリティ	2020	5								1	三菱電機防衛情報漏洩	水口	西尾		三菱電機が不正アクセスにより防衛情報と個人情報漏えい	https://www.mitsubishielectric.co.jp/news/2020/0212-b.pdf				
セキュリティ	2021	1	27							1	EMOTETテイクダウン	唐沢	西尾		2020年7月にも					
セキュリティ	2021	3	17							1	LINEデータ管理の不備	唐沢	西尾		LINEデータ管理不備問題発生	https://piyolog.hatenadiary.jp/entry/2021/03/19/072110				
セキュリティ	2021	11								1	EMOTET復活	唐沢	西尾		2020年7月にも					
セキュリティ	2021	5	26							1	ProjectWEBへの不正アクセス	唐沢	西尾		富士通情報共有ツール「ProjectWEB」への不正アクセス発生	https://piyolog.hatenadiary.jp/entry/2021/05/26/053332				
セキュリティ	2021									1	みずほ銀行システム障害（8回）	唐沢	西尾		みずほ銀行のけるシステム障害が8回発生	https://xtech.nikkei.com/atcl/nxt/column/18/00001/06112/				
セキュリティ	2021	1	29							1	Salesforce設定ミスによる情報流出	唐沢	西尾			https://xtech.nikkei.com/atcl/nxt/news/18/09648/				
セキュリティ	2021	12	10							1	Log4Shell	唐沢	西尾		「Log4Shell」の脆弱性を狙った攻撃試行を検出	https://ja.wikipedia.org/wiki/Log4Shell				
セキュリティ	2011	6								1	Stunxnetがイラン核施設の遠心分離機を破壊	高橋	西尾			https://ja.wikipedia.org/wiki/%E3%82%B9%E3%82%BF%E3%83%83%E3%82%AF%E3%82%B9%E3%83%8D%E3%83%83%E3%83%88				
IT	2009	11	11							1	DevOpsが初めて提唱される	高橋	伊藤			https://ja.wikipedia.org/wiki/DevOps				
セキュリティ	2013	2	18							1	APT1 Mandiant Report	高橋	西尾		Mandiantが APT1の活動についてのレポートを公開	https://negi.hatenablog.com/entry/2013/02/27/161122				
セキュリティ	2011	8								1	Diginotar 不正証明種問題	高橋	西尾		オランダの認証局「Diginotar 」不正アクセスを受け偽のSSL証明書発行	https://atmarkit.itmedia.co.jp/news/201109/08/diginotar.html				
IT	2008	9	2							1	Chrome 初版リリース	高橋	伊藤	1		https://ja.wikipedia.org/wiki/Google_Chrome				
IT	2008	9	23							1	Android 初版リリース	高橋	伊藤	1		https://ja.wikipedia.org/wiki/Android_(%E3%82%AA%E3%83%9A%E3%83%AC%E3%83%BC%E3%83%86%E3%82%A3%E3%83%B3%E3%82%B0%E3%82%B7%E3%82%B9%E3%83%86%E3%83%A0)				
セキュリティ	2008	11								1	Conficker ワーム	高橋	西尾		？？	https://ja.wikipedia.org/wiki/Conficker				
セキュリティ	2009	3								1	Zeus malwareによる被害が拡大	高橋	西尾		？？	https://en.wikipedia.org/wiki/Zeus_(malware)				
セキュリティ	2009	3								1	Gumblarワームによる攻撃（アカウント流出、WEB改ざん等）	高橋	西尾		？？	https://en.wikipedia.org/wiki/Gumblar				
セキュリティ	2011	3	17							1	RSA セキュリティ侵害	高橋	西尾		RSA社サイバー攻撃により「RSA SecurID」情報盗まれる	https://japan.cnet.com/article/35000659/				
セキュリティ	2011	2								1	Anonymousによる広範囲な活動  HBGary, etc	高橋	西尾		？？	https://ja.wikipedia.org/wiki/%E3%82%A2%E3%83%8E%E3%83%8B%E3%83%9E%E3%82%B9_(%E9%9B%86%E5%9B%A3)				
世の中	2009	6	11							1	世界保健機関（WHO）パンデミックを宣言(SARS)	高橋	小屋		https://www.macromill.com/r_data/20091209news/	https://www.mhlw.go.jp/bunya/kenkou/kekkaku-kansenshou04/dl/infu100528-02.pdf				
世の中	2009	6	25							1	マイケルジャクソン　死去	高橋	小屋		https://www.macromill.com/r_data/20091209news/	https://ja.wikipedia.org/wiki/%E3%83%9E%E3%82%A4%E3%82%B1%E3%83%AB%E3%83%BB%E3%82%B8%E3%83%A3%E3%82%AF%E3%82%BD%E3%83%B3				
世の中	2009	9	16							1	鳩山由紀夫内閣が誕生し、自民党から民主党への政権交代が起こる	高橋	河本	1	https://www.macromill.com/r_data/20091209news/	https://mainichi.jp/articles/20151207/org/00m/100/013000c https://ja.wikipedia.org/wiki/%E9%B3%A9%E5%B1%B1%E7%94%B1%E7%B4%80%E5%A4%AB%E5%86%85%E9%96%A3#:~:text=%E9%B3%A9%E5%B1%B1%E7%94%B1%E7%B4%80%E5%A4%AB%E5%86%85%E9%96%A3%EF%BC%88%E3%81%AF%E3%81%A8%E3%82%84%E3%81%BE,%E6%97%A5%E6%9C%AC%E3%81%AE%E5%86%85%E9%96%A3%E3%81%A7%E3%81%82%E3%82%8B%E3%80%82 				
世の中	2009	5	21							1	裁判員裁判制度スタート	高橋	河本	1	https://www.macromill.com/r_data/20091209news/	https://www.nichibenren.or.jp/activity/justice/citizen/citizen_judge.html				
世の中	2009	8	8							1	酒井法子　覚せい剤で逮捕	高橋	河本	1	https://www.macromill.com/r_data/20091209news/	https://www.jiji.com/jc/v2?id=20090810sakai_noriko_under_arrest_26				
世の中	2009	3	28							1	高速道路　ETC割引で休日1000円	高橋	河本	1	https://www.macromill.com/r_data/20091209news/	https://www.excite.co.jp/news/article/Trafficnews_95246/ https://www.mlit.go.jp/road/ir/ir-council/hw_arikata/chu_matome/m01_data09.pdf				
世の中	2009	1	20							1	オバマ大統領就任	高橋	河本	1	https://www.macromill.com/r_data/20091209news/	https://ja.wikipedia.org/wiki/2009%E5%B9%B4%E3%83%90%E3%83%A9%E3%82%AF%E3%83%BB%E3%82%AA%E3%83%90%E3%83%9E%E5%A4%A7%E7%B5%B1%E9%A0%98%E5%B0%B1%E4%BB%BB%E5%BC%8F#:~:text=2009%E5%B9%B4%E3%83%90%E3%83%A9%E3%82%AF%E3%83%BB%E3%82%AA%E3%83%90%E3%83%9E%E5%A4%A7%E7%B5%B1%E9%A0%98%E5%B0%B1%E4%BB%BB%E5%BC%8F%EF%BC%88%E3%81%AB%E3%81%9B%E3%82%93%E3%81%8F%E3%81%AD%E3%82%93,%E6%8A%AB%E9%9C%B2%E3%81%97%E3%81%9F%E5%BC%8F%E5%85%B8%E3%81%A7%E3%81%82%E3%82%8B%E3%80%82				
世の中	2009	9	18							1	民主党政権が内閣府に行政刷新会議（事業仕分け）を設置	高橋	河本	1	https://www.macromill.com/r_data/20091209news/	https://ja.wikipedia.org/wiki/%E8%A1%8C%E6%94%BF%E5%88%B7%E6%96%B0%E4%BC%9A%E8%AD%B0				
世の中	2009	3	4							1	定額給付金　支給開始（一人当たり12000円）	高橋	河本	1	https://www.macromill.com/r_data/20091209news/	https://ja.wikipedia.org/wiki/%E5%AE%9A%E9%A1%8D%E7%B5%A6%E4%BB%98%E9%87%91				
世の中	2009	11	10							1	市橋容疑者　イギリス人女性殺害容疑で逮捕	高橋	河本	1	https://www.macromill.com/r_data/20091209news/	https://ja.wikipedia.org/wiki/%E3%83%AA%E3%83%B3%E3%82%BC%E3%82%A4%E3%83%BB%E3%82%A2%E3%83%B3%E3%83%BB%E3%83%9B%E3%83%BC%E3%82%AB%E3%83%BC%E3%81%95%E3%82%93%E6%AE%BA%E5%AE%B3%E4%BA%8B%E4%BB%B6				
世の中	2009	9	25							1	JAL(日本航空）政府主導で再建開始	高橋	河本	1	https://www.macromill.com/r_data/20091209news/	https://ja.wikipedia.org/wiki/JAL%E5%86%8D%E7%94%9F%E3%82%BF%E3%82%B9%E3%82%AF%E3%83%95%E3%82%A9%E3%83%BC%E3%82%B9				
世の中	2009	6	1							1	米ゼネラルモーターズ（GM)破綻	高橋	河本	1	https://www.macromill.com/r_data/20091209news/	https://ja.wikipedia.org/wiki/%E3%82%BC%E3%83%8D%E3%83%A9%E3%83%AB%E3%83%A2%E3%83%BC%E3%82%BF%E3%83%BC%E3%82%BA				
世の中	2009	9	3							1	八ッ場ダム建設中止	高橋	河本	1	https://www.macromill.com/r_data/20091209news/	https://ja.wikipedia.org/wiki/%E5%85%AB%E3%83%83%E5%A0%B4%E3%83%80%E3%83%A0				
セキュリティ	2010	6	17							1	Stuxnetがイランのウラン濃縮用の遠視分離機を破壊	高橋	西尾			https://ja.wikipedia.org/wiki/%E3%82%B9%E3%82%BF%E3%83%83%E3%82%AF%E3%82%B9%E3%83%8D%E3%83%83%E3%83%88				
セキュリティ	2011	10	18							1	Duqu, 第２のstuxnet	高橋	西尾			https://japan.cnet.com/article/20396546/				
世の中	2009	6	2							1	児童ポルノに関する規制強化と一連の議論	高橋	河本	1		https://ja.wikipedia.org/wiki/%E5%85%90%E7%AB%A5%E3%83%9D%E3%83%AB%E3%83%8E%E6%B5%81%E9%80%9A%E9%98%B2%E6%AD%A2%E5%8D%94%E8%AD%B0%E4%BC%9A				
セキュリティ	2009	3	4							1	韓国　7・7大乱	高橋	西尾			https://www.itmedia.co.jp/enterprise/articles/1110/19/news019.html				
セキュリティ	2011	3	23							1	SSL認証局Comodo、アカウント盗用で偽証明書を発行	高橋	西尾			https://internet.watch.impress.co.jp/docs/news/434729.html				
世の中	2010	11	30							1	内部告発をインターネット上で公開するという手法を用いたウィキリークス	高橋	河本	？11/29？		https://ja.wikipedia.org/wiki/%E3%82%A6%E3%82%A3%E3%82%AD%E3%83%AA%E3%83%BC%E3%82%AF%E3%82%B9				
セキュリティ	2010	5	25							1	図書館システムのDoS濡れ衣	高橋	西尾			https://ja.wikipedia.org/wiki/%E5%B2%A1%E5%B4%8E%E5%B8%82%E7%AB%8B%E4%B8%AD%E5%A4%AE%E5%9B%B3%E6%9B%B8%E9%A4%A8%E4%BA%8B%E4%BB%B6				
IT	2010	3	22							1	googleが中国から撤退	高橋	伊藤	1		https://www.nhk.or.jp/bunken/summary/research/focus/309.html				
セキュリティ	2010	9	21							1	検察による押収したフロッピーディスク内の証拠改ざん	高橋	西尾			https://www.jiji.com/jc/v2?id=muraki_04				
世の中	2011	3	11							1	東日本大震災	高橋	河本	1		https://ja.wikipedia.org/wiki/%E6%9D%B1%E6%97%A5%E6%9C%AC%E5%A4%A7%E9%9C%87%E7%81%BD				
セキュリティ	2011	9	19							1	三菱重工へのサイバー攻撃	高橋	西尾			https://www.nikkei.com/article/DGXNASDG1900N_Z10C11A9000000/				
セキュリティ	2011	7	15							1	米国防総省、サイバー空間を陸海空・宇宙と並ぶ第五の戦域とする「サイバー戦略」	高橋	西尾			https://thinktank.php.co.jp/wp-content/uploads/2016/05/policy_v4_n23.pdf				
セキュリティ	2011	6	22							1	IPA スマートフォンへの脅威と対策に関するレポート	高橋	西尾			https://www.ipa.go.jp/about/technicalwatch/20110622.html				
セキュリティ	2011	2	26							1	京大入試ITカンニング事件	高橋	西尾			https://ja.wikipedia.org/wiki/%E5%A4%A7%E5%AD%A6%E5%85%A5%E8%A9%A6%E5%95%8F%E9%A1%8C%E3%83%8D%E3%83%83%E3%83%88%E6%8A%95%E7%A8%BF%E4%BA%8B%E4%BB%B6				
セキュリティ	2011	6	17							1	ウイルス作成罪成立	高橋	西尾			https://ja.wikipedia.org/wiki/%E4%B8%8D%E6%AD%A3%E6%8C%87%E4%BB%A4%E9%9B%BB%E7%A3%81%E7%9A%84%E8%A8%98%E9%8C%B2%E3%81%AB%E9%96%A2%E3%81%99%E3%82%8B%E7%BD%AA				
世の中	2010	9	7							1	尖閣諸島中国漁船と海上保安庁巡視船が衝突	高橋	河本	1		https://ja.wikipedia.org/wiki/%E5%B0%96%E9%96%A3%E8%AB%B8%E5%B3%B6%E4%B8%AD%E5%9B%BD%E6%BC%81%E8%88%B9%E8%A1%9D%E7%AA%81%E4%BA%8B%E4%BB%B6				
世の中	2010	11	23							1	延坪島砲撃事件が勃発	高橋	河本	1		https://ja.wikipedia.org/wiki/%E5%BB%B6%E5%9D%AA%E5%B3%B6%E7%A0%B2%E6%92%83%E4%BA%8B%E4%BB%B6				
世の中	2010	6	13							1	世界初となる天体に着陸してのサンプルリターンに成功した小惑星探査機「はやぶさ」が地球に帰還	高橋	河本	1		https://ja.wikipedia.org/wiki/%E3%81%AF%E3%82%84%E3%81%B6%E3%81%95_(%E6%8E%A2%E6%9F%BB%E6%A9%9F)				
世の中	2010	8	5							1	チリ鉱山崩落事故、69日後作業員全員奇跡の生還	高橋	河本	1		https://ja.wikipedia.org/wiki/%E3%82%B3%E3%83%94%E3%82%A2%E3%83%9D%E9%89%B1%E5%B1%B1%E8%90%BD%E7%9B%A4%E4%BA%8B%E6%95%85				
世の中	2010	4	20							1	宮崎県で口蹄疫	高橋	河本	1		https://ja.wikipedia.org/wiki/%E5%8F%A3%E8%B9%84%E7%96%AB				
世の中	2010	1								1	欧州債務危機が拡大	高橋	河本	?		https://ja.wikipedia.org/wiki/2010%E5%B9%B4%E6%AC%A7%E5%B7%9E%E3%82%BD%E3%83%96%E3%83%AA%E3%83%B3%E5%8D%B1%E6%A9%9F				
世の中	2010	1	12							1	ハイチで大地震31万6千人死亡	高橋	河本	1		https://ja.wikipedia.org/wiki/%E3%83%8F%E3%82%A4%E3%83%81%E5%9C%B0%E9%9C%87_(2010%E5%B9%B4)				
世の中	2010	2	12							1	バンクーバーオリンピック開催（2/12 - 2/28)	高橋	河本	1		https://ja.wikipedia.org/wiki/2010%E5%B9%B4%E3%83%90%E3%83%B3%E3%82%AF%E3%83%BC%E3%83%90%E3%83%BC%E3%82%AA%E3%83%AA%E3%83%B3%E3%83%94%E3%83%83%E3%82%AF				
世の中	2010	2	24							1	アメリカ合衆国下院監督・政府改革委員会公聴会に、トヨタ自動車の豊田章男社長が出席	高橋	河本	1		https://jp.reuters.com/article/idJPJAPAN-14067920100225				
世の中	2010	5	14							1	スペースシャトルアトランティス号の最終打ち上げ（詳細はSTS-132）	高橋	河本	1		https://ja.wikipedia.org/wiki/STS-132				
世の中	2009	2	10							1	アメリカ合衆国とロシアの人工衛星が衝突。人工衛星どうしの初衝突事故	高橋	河本	1		https://ja.wikipedia.org/wiki/2009%E5%B9%B4%E4%BA%BA%E5%B7%A5%E8%A1%9B%E6%98%9F%E8%A1%9D%E7%AA%81%E4%BA%8B%E6%95%85				
IT	2011	1	6							1	Mac App Storeをオープン	高橋	伊藤	1		https://ja.wikipedia.org/wiki/Mac_App_Store				
世の中	2011	1	14							1	チュニジアでジャスミン革命が発生	高橋	河本	?期間        2010年12月18日 - 2011年1月14日		https://ja.wikipedia.org/wiki/%E3%82%B8%E3%83%A3%E3%82%B9%E3%83%9F%E3%83%B3%E9%9D%A9%E5%91%BD				
世の中	2011	1	20							1	中国の2010年国内総生産（GDP）が日本を抜き、世界第2位となることが確実	高橋	河本	1		https://www.nikkei.com/article/DGXNASGM1905R_Q1A120C1000000/				
IT	2011	2	3							1	IANAの管理する現行のIPアドレス「IPv4」の最後の在庫がすべてRIRに割り当てられ、無くなったと発表	高橋	伊藤	1		https://www.afpbb.com/articles/-/2784445?pid=6770427				
IT	2011	4	15							1	RIRのうち、APNICの管理するIPv4アドレスが最初に枯渇した	高橋	伊藤	1		https://ja.wikipedia.org/wiki/IP%E3%82%A2%E3%83%89%E3%83%AC%E3%82%B9%E6%9E%AF%E6%B8%87%E5%95%8F%E9%A1%8C				
セキュリティ	2011	4	21							1	PlayStationNetwork個人情報流出事件	高橋	西尾			https://ja.wikipedia.org/wiki/PlayStation_Network%E5%80%8B%E4%BA%BA%E6%83%85%E5%A0%B1%E6%B5%81%E5%87%BA%E4%BA%8B%E4%BB%B6				
世の中	2011	5	2							1	ウサマ・ビン・ラ－ディン容疑者殺害	高橋	河本	1	河本：氏名を外務省使用表記に修正	https://ja.wikipedia.org/wiki/%E3%82%A6%E3%82%B5%E3%83%BC%E3%83%9E%E3%83%BB%E3%83%93%E3%83%B3%E3%83%BB%E3%83%A9%E3%83%BC%E3%83%87%E3%82%A3%E3%83%B3				
世の中	2011	7	17							1	サッカー日本女子代表がアジアのチームでは男女を通じて初優勝	高橋	河本	?なでしこJapan優勝だけじゃダメ？		https://ja.wikipedia.org/wiki/2011_FIFA%E5%A5%B3%E5%AD%90%E3%83%AF%E3%83%BC%E3%83%AB%E3%83%89%E3%82%AB%E3%83%83%E3%83%97				
IT	2011	6	29							1	米国のネバダ州で、自動運転車の公道走行を受け入れる法案が可決	高橋	伊藤	1		https://ja.wikipedia.org/wiki/Google_%E3%83%89%E3%83%A9%E3%82%A4%E3%83%90%E3%83%BC%E3%83%AC%E3%82%B9%E3%82%AB%E3%83%BC				
世の中	2011	7	23							1	中華人民共和国高速鉄道の杭州 - 福州間で車両の衝突・脱線事故	高橋	河本	1		https://ja.wikipedia.org/wiki/2011%E5%B9%B4%E6%B8%A9%E5%B7%9E%E5%B8%82%E9%89%84%E9%81%93%E8%A1%9D%E7%AA%81%E8%84%B1%E7%B7%9A%E4%BA%8B%E6%95%85				
セキュリティ	2011	8	29							1	オランダで2011年デジノター事件が発生、偽のSSL証明書が大量に発行	高橋	西尾			https://ja.wikipedia.org/wiki/2011%E5%B9%B4%E3%83%87%E3%82%B8%E3%83%8E%E3%82%BF%E3%83%BC%E4%BA%8B%E4%BB%B6				
IT	2011	10	5							1	スティーブ・ジョブズ、膵臓腫瘍の転移により死去	高橋	伊藤	1		https://jp.reuters.com/article/technologyNews/idJPJAPAN-23563020111011				
																				
																				
											修正を確認済み									
											修正案を記載、確認待ち									
											修正が必要なところ									
																				
											https://plus-sum.sakura.ne.jp/jnsa-clonicle/									